name,description,price,special_price,RAM,Storage,Processor,Primary_Image,question,answer,discount_percentage
Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001NVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",21990000.0,21790000.0,16GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp lên đến 1TB M.2 2242 SSD),"Intel Core Ultra 5 125H (14 lõi (4P + 8E + 2LPE) / 18 luồng, Max Turbo up to 4.5GHz, 18MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_12__5_24.png,Máy này học cntt ổn ko ạ,,0.91
Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001NVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",21990000.0,21790000.0,16GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp lên đến 1TB M.2 2242 SSD),"Intel Core Ultra 5 125H (14 lõi (4P + 8E + 2LPE) / 18 luồng, Max Turbo up to 4.5GHz, 18MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_12__5_24.png,No question provided,,0.91
Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001NVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",21990000.0,21790000.0,16GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp lên đến 1TB M.2 2242 SSD),"Intel Core Ultra 5 125H (14 lõi (4P + 8E + 2LPE) / 18 luồng, Max Turbo up to 4.5GHz, 18MB)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_12__5_24.png,No question provided,,0.91
Laptop Lenovo IdeaPad Slim 5 14IMH9 83DA006TVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",23690000.0,22790000.0,16GB,"1TB SSD M.2 2242 PCIe 4.0x4 NVMe (One drive, up to 1TB M.2 2242 SSD)","Intel Core Ultra 5 125H, 14C (4P + 8E + 2LPE) / 18T, Max Turbo up to 4.5GHz, 18MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_7__2_108.png,No question provided,No answer available,3.8
Laptop Lenovo Ideapad Slim 5 14IMH9 83DA006UVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",26590000.0,24490000.0,16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (One drive, up to 1TB M.2 2242 SSD)","Intel Core Ultra 7 155H, 16C (6P + 8E + 2LPE) / 22T, Max Turbo up to 4.8GHz, 24MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2024-08-23t210358.293.png,No question provided,,7.9
Laptop Lenovo Ideapad Slim 5 14IMH9 83DA006UVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",26590000.0,24490000.0,16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (One drive, up to 1TB M.2 2242 SSD)","Intel Core Ultra 7 155H, 16C (6P + 8E + 2LPE) / 22T, Max Turbo up to 4.8GHz, 24MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2024-08-23t210358.293.png,No question provided,,7.9
Laptop Lenovo IdeaPad Slim 5 14Q8X9 83HL000KVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",24990000.0,22990000.0,16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (One drive, up to 1TB M.2 2242 SSD)","Snapdragon X Plus X1P-42-100, 8C, Max Turbo up to 3.4GHz (single-core) / 3.2GHz (8-core), 30MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_63__1_9.png,Laptop Lenovo IdeaPad Slim 5 14Q8X9 83HL000KVN có hỗ trợ Office home and Student 2021 vĩnh viễn ko vậy shop?,Hiện sản phẩm chưa tặng kèm office ạ. Mình có thể mua hàng kèm gói https://cellphones.com.vn/phan-mem-microsoft-office-home-and-student-2021.html (Lưu ý: Mình chuyển website sang khu vực của mình để xem giá chính xác nhé ạ),8.0
Laptop Lenovo IdeaPad Slim 5 14Q8X9 83HL000KVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",24990000.0,22990000.0,16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (One drive, up to 1TB M.2 2242 SSD)","Snapdragon X Plus X1P-42-100, 8C, Max Turbo up to 3.4GHz (single-core) / 3.2GHz (8-core), 30MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_63__1_9.png,No question provided,,8.0
Laptop Lenovo IdeaPad Slim 5 14Q8X9 83HL000KVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",24990000.0,22990000.0,16GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (One drive, up to 1TB M.2 2242 SSD)","Snapdragon X Plus X1P-42-100, 8C, Max Turbo up to 3.4GHz (single-core) / 3.2GHz (8-core), 30MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_62__1_9.png,No question provided,No answer available,8.0
Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",22690000.0,19490000.0,32GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, up to 1TB M.2 2242 SSD)","Intel Core 5 120U, 10C (2P + 8E) / 12T, P-core 1.4 / 5.0GHz, E-core 0.9 / 3.8GHz, 12MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_67.png,Nâng cấp ổ cứng cho Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN lên ổ cứng 1 TB SSD hết bao nhiêu tiền vậy ạ?,"Dạ em báo shop kiểm tra và liên hệ mình tư vấn trước 10h sáng mai ạ
Thân mến",14.1
Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",22690000.0,19490000.0,32GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, up to 1TB M.2 2242 SSD)","Intel Core 5 120U, 10C (2P + 8E) / 12T, P-core 1.4 / 5.0GHz, E-core 0.9 / 3.8GHz, 12MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_67.png,Nâng cấp ổ cứng cho Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN lên ổ cứng 1 TB SSD hết bao nhiêu tiền vậy ạ?,"Dạ em báo shop kiểm tra và liên hệ mình tư vấn trước 10h sáng mai ạ
Thân mến",14.1
Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",22690000.0,19490000.0,32GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, up to 1TB M.2 2242 SSD)","Intel Core 5 120U, 10C (2P + 8E) / 12T, P-core 1.4 / 5.0GHz, E-core 0.9 / 3.8GHz, 12MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_67.png,Cho em hỏi tại sao cái này không áp dụng trả góp 0% v ạ,,14.1
Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",22690000.0,19490000.0,32GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, up to 1TB M.2 2242 SSD)","Intel Core 5 120U, 10C (2P + 8E) / 12T, P-core 1.4 / 5.0GHz, E-core 0.9 / 3.8GHz, 12MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_67.png,Cho em hỏi tại sao cái này không áp dụng trả góp 0% v ạ,,14.1
Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",22690000.0,19490000.0,32GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, up to 1TB M.2 2242 SSD)","Intel Core 5 120U, 10C (2P + 8E) / 12T, P-core 1.4 / 5.0GHz, E-core 0.9 / 3.8GHz, 12MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_67.png,No question provided,,14.1
Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",22690000.0,19490000.0,32GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, up to 1TB M.2 2242 SSD)","Intel Core 5 120U, 10C (2P + 8E) / 12T, P-core 1.4 / 5.0GHz, E-core 0.9 / 3.8GHz, 12MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_67.png,No question provided,,14.1
Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",22690000.0,19490000.0,32GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, up to 1TB M.2 2242 SSD)","Intel Core 5 120U, 10C (2P + 8E) / 12T, P-core 1.4 / 5.0GHz, E-core 0.9 / 3.8GHz, 12MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_67.png,No question provided,,14.1
Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",22690000.0,19490000.0,32GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, up to 1TB M.2 2242 SSD)","Intel Core 5 120U, 10C (2P + 8E) / 12T, P-core 1.4 / 5.0GHz, E-core 0.9 / 3.8GHz, 12MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_67.png,No question provided,,14.1
Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",22690000.0,19490000.0,32GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, up to 1TB M.2 2242 SSD)","Intel Core 5 120U, 10C (2P + 8E) / 12T, P-core 1.4 / 5.0GHz, E-core 0.9 / 3.8GHz, 12MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_67.png,No question provided,No answer available,14.1
Laptop Lenovo IdeaPad Slim 5 15IRU9 83D00003VN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",22690000.0,19490000.0,32GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, up to 1TB M.2 2242 SSD)","Intel Core 5 120U, 10C (2P + 8E) / 12T, P-core 1.4 / 5.0GHz, E-core 0.9 / 3.8GHz, 12MB",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_67.png,No question provided,No answer available,14.1
Laptop Lenovo LOQ 15ARP9 83JC003VVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",27490000.0,25890000.0,12GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (hai ổ đĩa SSD M.2 2242, nâng cấp tối đa 1TB)","AMD Ryzen 7 7435HS (8C / 16T, 3.1 / 4.5GHz, 4MB L2 / 16MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_9.png,Sản phẩm này ở Biên Hòa có hàng ko ạ?,"Sản phẩm LAPTOP LENOVO LOQ 15ARP9 83JC003VVN R7-7435HS/12GB/512GB PCIE/VGA 6GB RTX4050/15.6 FHD 144HZ/WIN11/XÁM giá hiện tại 25.890.000đ hiện còn hàng tại
7 - 9 - 11 Bùi Văn Hòa, Phường Long Bình, TP Biên Hòa, Tỉnh Đồng Nai
57 Phạm Văn Thuận, Phường Tân Tiến, TP Biên Hòa, Tỉnh Đồng Nai
Không biết mình đến cửa hàng nào để giữ hàng và giá trong 24 giờ để mình đến tham khảo nhé
Mong nhận được phản hồi từ anh ạ.",5.82
Laptop Lenovo LOQ 15ARP9 83JC003VVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",27490000.0,25890000.0,12GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (hai ổ đĩa SSD M.2 2242, nâng cấp tối đa 1TB)","AMD Ryzen 7 7435HS (8C / 16T, 3.1 / 4.5GHz, 4MB L2 / 16MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_9.png,Sp này có hàng ở tphcm chưa ạ,"Dạ hiện thì dòng sản phẩm này bên em chưa có hàng và chưa có lịch về hàng cụ thể ạ.
https://cellphones.com.vn/laptop/lenovo/loq.html?stock_available_id=46
Dạ em gửi mình link tham khảo thêm ạ , mình nhớ chọn khu vực của mình hiện tại của mình để đúng ưu đãi nhé ạ
Thân mến.",5.82
Laptop Lenovo LOQ 15ARP9 83JC003VVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",27490000.0,25890000.0,12GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (hai ổ đĩa SSD M.2 2242, nâng cấp tối đa 1TB)","AMD Ryzen 7 7435HS (8C / 16T, 3.1 / 4.5GHz, 4MB L2 / 16MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_9.png,Khi nào có hàng ở tp hcm vậy ạ,"Dạ hiện dòng sản phẩm này đang chưa có thông tin về hàng cụ thể, em xin đăng ký thông tin anh ở website nếu có hàng bên em sẽ thông tin đến anh ạ.
Thân mến.",5.82
Laptop Lenovo LOQ 15ARP9 83JC003VVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",27490000.0,25890000.0,12GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (hai ổ đĩa SSD M.2 2242, nâng cấp tối đa 1TB)","AMD Ryzen 7 7435HS (8C / 16T, 3.1 / 4.5GHz, 4MB L2 / 16MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_9.png,No question provided,,5.82
Laptop Lenovo LOQ 15ARP9 83JC003VVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",27490000.0,25890000.0,12GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (hai ổ đĩa SSD M.2 2242, nâng cấp tối đa 1TB)","AMD Ryzen 7 7435HS (8C / 16T, 3.1 / 4.5GHz, 4MB L2 / 16MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_9.png,No question provided,,5.82
Laptop Lenovo LOQ 15ARP9 83JC003YVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",31490000.0,29290000.0,24GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp tối đa 1TB),"AMD Ryzen 7 7435HS (8 lõi / 16 luồng, 3.1 / 4.5GHz, 4MB L2 / 16MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_1.png,cho em hỏi mặt A của máy làm bằng nhựa hay nhôm ạ,"Dạ nhựa ạ
LAPTOP LENOVO LOQ 15ARP9 83JC003YVN R7-7435HS/24GB/512GB PCIE/VGA 8GB RTX4060/15.6 FHD 144HZ/WIN11/XÁM giá giảm hiện tại ở miền nam là 29.290.000đ
Không biết mình đang ở khu vực nào em giữ sản phẩm và giá trong 24h để mình tiện ghé ạ
Mong sớm nhận được phản hồi từ Anh!",6.99
Laptop Lenovo LOQ 15ARP9 83JC003YVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",31490000.0,29290000.0,24GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp tối đa 1TB),"AMD Ryzen 7 7435HS (8 lõi / 16 luồng, 3.1 / 4.5GHz, 4MB L2 / 16MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_1.png,Loq cấu hình này là bản 2023 hay 2024 ạ,"Dạ sản phẩm bản 2024 anh nhé
LAPTOP LENOVO LOQ 15ARP9 83JC003YVN R7-7435HS/24GB/512GB PCIE/VGA 8GB RTX4060/15.6 FHD 144HZ/WIN11/XÁM Giá bán thời điểm hiện tại 29.290.000đ . Giá khu vực miền Nam

Không biết hiện tại mình đang ở quận nào để em kiểm tra cửa hàng gần mình nhất có sẵn sản phẩm ạ
Mong sớm phản hồi từ anh.",6.99
Laptop Lenovo LOQ 15ARP9 83JC003YVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",31490000.0,29290000.0,24GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp tối đa 1TB),"AMD Ryzen 7 7435HS (8 lõi / 16 luồng, 3.1 / 4.5GHz, 4MB L2 / 16MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_1.png,Máy này chạy phần mềm đồ hoạ 3D ổn không ad?!,,6.99
Laptop Lenovo LOQ 15ARP9 83JC003YVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",31490000.0,29290000.0,24GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp tối đa 1TB),"AMD Ryzen 7 7435HS (8 lõi / 16 luồng, 3.1 / 4.5GHz, 4MB L2 / 16MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_1.png,No question provided,,6.99
Laptop Lenovo LOQ 15ARP9 83JC003YVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",31490000.0,29290000.0,24GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp tối đa 1TB),"AMD Ryzen 7 7435HS (8 lõi / 16 luồng, 3.1 / 4.5GHz, 4MB L2 / 16MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_1.png,No question provided,,6.99
Laptop Lenovo LOQ 15ARP9 83JC007HVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",23490000.0,20990000.0,12GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Up to two drives, 2x M.2 SSD, nâng cấp tối đa 1TB)","AMD Ryzen 5 7235HS (4 lõi / 8 luồng, 3.2 / 4.2GHz, 2MB L2 / 8MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_1_7.png,Cho em hỏi bên mình có giảm giá trên web vậy khi đến trực tiếp cửa hàng để mua vậy thì có được giảm giá đúng như trên web không ạ,"Giá khuýen mãi web và tại cửa hàng như nhau , tuy nhiên có thể thay đổi tuỳ theo thời điểm ạ
LAPTOP LENOVO LOQ 15ARP9 83JC007HVN R5-7235HS/12GB/512GB PCIE/VGA 6GB RTX3050/15.6 FHD 144HZ/WIN11/XÁM giá hiện tại 20.990.000đ ( HCM ) , khuyến mãi Tặng RAM Laptop Kingston 8GB 4800MT/S DDR5 (Hết quà hoàn 600.000) ạ
Anh ở khu vực tỉnh thành nào , em hỗ trợ đặt hàng ạ
Thân mến

Mình ở khu vực thành phố Hồ Chí Minh quận Bình Tân
Da sản phẩm LAPTOP LENOVO LOQ 15ARP9 83JC007HVN R5-7235HS/12GB/512GB PCIE/VGA 6GB RTX3050/15.6 FHD 144HZ/WIN11/XÁM giá hiện tại 20.990.000đ hiện còn hàng tại 888 Tỉnh Lộ 10, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh ạ
Dạ để tránh trường hợp mình đến cửa hàng và hết hàng em giữ hàng + giá trong 24h qua số điện thoại *****520 được không ạ?
Thân mến",10.64
Laptop Lenovo LOQ 15ARP9 83JC007HVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",23490000.0,20990000.0,12GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Up to two drives, 2x M.2 SSD, nâng cấp tối đa 1TB)","AMD Ryzen 5 7235HS (4 lõi / 8 luồng, 3.2 / 4.2GHz, 2MB L2 / 8MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_1_7.png,Em trả góp dùng S-student có được giảm giá ko ạ,"LAPTOP LENOVO LOQ 15ARP9 83JC007HVN R5-7235HS/12GB/512GB PCIE/VGA 6GB RTX3050/15.6 FHD 144HZ/WIN11/XÁM giá khuyến mãi hiện tại là 20.990.000 (giá ở khu vực miền Nam)
Dạ sản phẩm có ưu đãi giảm 3% tối đa 400.000 dành cho thành viên S Student và có thể áp dụng cùng trả góp, sản phẩm có hỗ trợ trả góp 0% lãi suất qua công ty tài chính Shinhan Finance trả trước 30% 6.297.000 kỳ hạn 6 tháng mỗi tháng anh trả góp dự kiến là 2.449.000. Giấy tờ cần có: CCCD có chip hoặc CMND + BLX",10.64
Laptop Lenovo LOQ 15ARP9 83JC007HVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",23490000.0,20990000.0,12GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Up to two drives, 2x M.2 SSD, nâng cấp tối đa 1TB)","AMD Ryzen 5 7235HS (4 lõi / 8 luồng, 3.2 / 4.2GHz, 2MB L2 / 8MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_1_7.png,No question provided,,10.64
Laptop Lenovo LOQ 15ARP9 83JC007HVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",23490000.0,20990000.0,12GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Up to two drives, 2x M.2 SSD, nâng cấp tối đa 1TB)","AMD Ryzen 5 7235HS (4 lõi / 8 luồng, 3.2 / 4.2GHz, 2MB L2 / 8MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_1_7.png,No question provided,,10.64
Laptop Lenovo LOQ 15ARP9 83JC007HVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",23490000.0,20990000.0,12GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Up to two drives, 2x M.2 SSD, nâng cấp tối đa 1TB)","AMD Ryzen 5 7235HS (4 lõi / 8 luồng, 3.2 / 4.2GHz, 2MB L2 / 8MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_1_7.png,No question provided,,10.64
Laptop Lenovo LOQ 15ARP9 83JC007JVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",24490000.0,22490000.0,24GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Up to two drives, 2x M.2 SSD • M.2 2242 SSD up to 1TB)","AMD Ryzen 5 7235HS (4C / 8T, 3.2 / 4.2GHz, 2MB L2 / 8MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_1__1_3.png,Máy có ở chi nhánh nào gần địa phận Hoài Đức không nhỉ,"Dạ chỉ còn 1 máy tại CellphoneS 262 Trần Phú, P. Lam Sơn, Thành phố Thanh Hóa ạ
LAPTOP LENOVO LOQ 15ARP9 83JC007JVN R5-7235HS/24GB/512GB PCIE/VGA 6GB RTX3050/15.6FHD 144HZ/WIN11/XÁM Giá bán thời điểm hiện tại 23.490.000đ

Mình mua hàng cho em xin địa chỉ và SĐT em tạo đơn giao hàng cho mình nhé

Mong sớm phản hồi từ anh.",8.17
Laptop Lenovo LOQ 15ARP9 83JC007JVN,"Nguyên hộp, đầy đủ phụ kiện từ nhà sản suất
Bảo hành pin 12 tháng",24490000.0,22490000.0,24GB,"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Up to two drives, 2x M.2 SSD • M.2 2242 SSD up to 1TB)","AMD Ryzen 5 7235HS (4C / 8T, 3.2 / 4.2GHz, 2MB L2 / 8MB L3)",https://cdn2.cellphones.com.vn/insecure/rs:fill:58:58/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/e/demo_latop_-_t_th_ng_tin_1__1_3.png,"Mẫu 7235HS, RAM 24GB và SSD 512GB PCIe, RTX 3050 ở tp hcm còn không ạ",No answer available,8.17
